Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07,Neighborhoods
E980279,2000 Block Of 35th Avenue,San Francisco,CA,94116,02/06/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.748817624, -122.493362291)",POINT (-122.493362291 37.748817624),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,29491,,,1,,,39
M183178,700 Block Of Ellis Street,San Francisco,CA,94109,12/03/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.784186692, -122.418546199)",POINT (-122.418546199 37.784186692),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,9,9,7,28858,,1,2,1,,20
M190856,400 Block Of Serrano Drive,San Francisco,CA,94132,04/25/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.719027851, -122.482266823)",POINT (-122.482266823 37.719027851),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
M201771,1000 Block Of Gilman Avenue,San Francisco,CA,94124,12/18/2020,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.718722284, -122.389118323)",POINT (-122.389118323 37.718722284),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,88,2,9,1,1,3,8,10,58,,,2,,,88
M200696,300 Block Of Eddy Street,San Francisco,CA,94102,05/20/2020,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783838518, -122.413775511)",POINT (-122.413775511 37.783838518),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
E981448,100 Block Of Divisadero Street,San Francisco,CA,94117,06/29/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Haight Ashbury,"(37.76966348, -122.43678699)",POINT (-122.43678699 37.76966348),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,112,7,5,3,9,5,5,15,29492,,,1,,,112
E981531,1700 Block Of 09th Street,San Francisco,CA,94103,07/07/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Inner Sunset,"(37.755648575, -122.46565691)",POINT (-122.46565691 37.755648575),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,44,10,8,14,12,8,4,1,56,,,1,,,44
E982640,500 Block Of Vallejo Street,San Francisco,CA,94133,11/13/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.798901862, -122.406640498)",POINT (-122.406640498 37.798901862),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,106,6,3,23,23,1,10,3,308,,,2,,23,106
M211092,2300 Block Of Buchanan Street,San Francisco,CA,94115,08/03/2021,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.791577687, -122.430934784)",POINT (-122.430934784 37.791577687),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,102,4,6,30,27,9,1,13,29490,,,1,,,102
M193220,400 Block Of Vallejo Street,San Francisco,CA,94133,12/12/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.799088067, -122.405149956)",POINT (-122.405149956 37.799088067),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,18,6,3,23,23,1,10,3,308,,,1,,,18
M181583,200 Block Of Van Ness Avenue,San Francisco,CA,94102,05/24/2018,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,Tenderloin,"(37.777525155, -122.419591733)",POINT (-122.419591733 37.777525155),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,21,4,10,36,36,9,9,7,28852,8,1,2,1,,21
E980869,1700 Block Of 27th Avenue,San Francisco,CA,94122,04/27/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.754799365, -122.485041409)",POINT (-122.485041409 37.754799365),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,56,,,1,,,39
M151482,700 Block Of Stockton Street,San Francisco,CA,94108,06/12/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Chinatown,"(37.792498987, -122.407499794)",POINT (-122.407499794 37.792498987),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,104,6,3,6,4,1,10,3,28857,,,2,,,104
M160320,700 Block Of Gonzalez Drive,San Francisco,CA,94132,02/05/2016,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.717515182, -122.480598519)",POINT (-122.480598519 37.717515182),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
M220465,2900 Block Of Harrison Street,San Francisco,CA,94110,03/21/2022,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,9,Mission,"(37.750239237, -122.411600558)",POINT (-122.411600558 37.750239237),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,1,,,53
M160494,300 Block Of Arballo Drive,San Francisco,CA,94132,02/05/2016,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.720124587, -122.483106169)",POINT (-122.483106169 37.720124587),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
M150939,100 Block Of Sanchez Street,San Francisco,CA,94114,04/23/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,8,Castro/Upper Market,"(37.76719989, -122.431083812)",POINT (-122.431083812 37.76719989),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,28,7,5,5,3,9,5,7,28862,9,,1,,20,28
M161369,0 Block Of University Street,San Francisco,CA,94134,04/22/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,06/10/2021,9,Portola,"(37.729893132, -122.415552377)",POINT (-122.415552377 37.729893132),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,92,2,2,25,28,3,7,9,309,,,2,,,92
M153041,600 Block Of Mississippi Street,San Francisco,CA,94107,11/05/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Potrero Hill,"(37.758862759, -122.394298751)",POINT (-122.394298751 37.758862759),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,54,2,9,26,29,3,8,10,28856,,,2,,,54
M150900,800 Block Of Jamestown Avenue,San Francisco,CA,94124,04/22/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/21/2018,10,Bayview Hunters Point,"(37.716572004, -122.390307055)",POINT (-122.390307055 37.716572004),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,88,2,9,1,1,3,8,10,58,,,1,,,88
M190201,500 Block Of Gonzalez Drive,San Francisco,CA,94132,01/25/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.716099264, -122.478851007)",POINT (-122.478851007 37.716099264),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
E990196,400 Block Of Vallejo Street,San Francisco,CA,94133,02/02/1999,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,"(37.799088067, -122.405149956)",POINT (-122.405149956 37.799088067),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,18,6,3,23,23,1,10,3,308,,,1,,,18
M172502,2200 Block Of Francisco Street,San Francisco,CA,94123,10/02/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,11/26/2022,2,Marina,"(37.800962759, -122.442190214)",POINT (-122.442190214 37.800962759),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,17,4,6,13,17,9,1,13,57,,,1,,,17
M170570,100 Block Of Font Boulevard,San Francisco,CA,94132,03/13/2017,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,7,Lakeshore,"(37.71536259, -122.473807669)",POINT (-122.473807669 37.71536259),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
E982097,1800 Block Of Page Street,San Francisco,CA,94117,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,"(37.770470293, -122.451242158)",POINT (-122.451242158 37.770470293),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,25,7,11,3,9,5,11,15,29492,,,1,,25,25
M161058,1300 Block Of Broadway Street,San Francisco,CA,94109,04/01/2016,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Russian Hill,"(37.796538949, -122.417921075)",POINT (-122.417921075 37.796538949),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,107,6,3,32,32,1,10,5,28858,,,1,,,107
M210129,1300 Block Of York Street,San Francisco,CA,94110,01/25/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.750452868, -122.40802958)",POINT (-122.40802958 37.750452868),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,1,,,53
M160225,1300 Block Of Palou Avenue,San Francisco,CA,94124,01/29/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,03/27/2021,10,Bayview Hunters Point,"(37.731279456, -122.386266954)",POINT (-122.386266954 37.731279456),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,86,2,9,1,1,3,8,10,58,,,2,,,86
M220028,0 Block Of 06th Street,San Francisco,CA,94103,01/03/2022,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.781537434, -122.40951834)",POINT (-122.40951834 37.781537434),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,5,10,34,34,2,9,14,28853,7,1,2,1,,32
E992573,0 Block Of Waverly Place,San Francisco,CA,94108,12/21/1999,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Chinatown,"(37.793765091, -122.406663906)",POINT (-122.406663906 37.793765091),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,104,6,3,6,4,1,10,3,28857,,,2,,5,104
M151582,300 Block Of Union Street,San Francisco,CA,94133,06/30/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.800938367, -122.405642887)",POINT (-122.405642887 37.800938367),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,18,6,3,23,23,1,10,3,308,,,1,,,18
E980781,2300 Block Of Washington Street,San Francisco,CA,94115,04/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.791958295, -122.431926689)",POINT (-122.431926689 37.791958295),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,102,4,6,30,27,9,1,13,29490,,,1,,,102
M182701,1300 Block Of 06th Avenue,San Francisco,CA,94122,09/28/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Inner Sunset,"(37.763249838, -122.462967915)",POINT (-122.462967915 37.763249838),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,109,7,11,14,12,5,11,1,56,,,1,,,109
M150934,400 Block Of Upper Terrace,San Francisco,CA,94117,04/23/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,8,Haight Ashbury,"(37.763335021, -122.44533767)",POINT (-122.44533767 37.763335021),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,112,7,5,3,9,5,5,15,29492,,,1,,,112
M220253,3000 Block Of Cesar Chavez Street,San Francisco,CA,94110,02/08/2022,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,"(37.748408198, -122.411010507)",POINT (-122.411010507 37.748408198),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,1,,,53
M170040,100 Block Of Jules Avenue,San Francisco,CA,94112,01/13/2017,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.720924823, -122.461168964)",POINT (-122.461168964 37.720924823),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,64,10,1,24,24,8,6,9,28861,,,2,,,64
M190400,100 Block Of Font Boulevard,San Francisco,CA,94132,02/25/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.715544557, -122.473629106)",POINT (-122.473629106 37.715544557),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
E991590,500 Block Of Velasco Street,San Francisco,CA,94134,08/13/1999,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,10,Visitacion Valley,"(37.709300346, -122.417255763)",POINT (-122.417255763 37.709300346),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,74,9,9,40,39,7,8,9,309,,,2,,,74
M162252,1700 Block Of Grove Street,San Francisco,CA,94117,07/11/2016,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Lone Mountain/USF,"(37.775032833, -122.445449215)",POINT (-122.445449215 37.775032833),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,24,7,11,18,16,5,11,15,29492,,,1,,,24
M171775,4000 Block Of 19th Street,San Francisco,CA,94114,07/18/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,09/15/2022,8,Castro/Upper Market,"(37.759267973, -122.434293853)",POINT (-122.434293853 37.759267973),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,115,3,5,5,3,4,5,2,28862,,,1,,,115
M220846,100 Block Of Mcallister Street,San Francisco,CA,94102,06/01/2022,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.780877259, -122.414506898)",POINT (-122.414506898 37.780877259),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,21,5,10,36,36,10,9,7,28852,6,1,2,1,3,21
M153166,200 Block Of Prague Street,San Francisco,CA,94112,11/18/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,01/15/2021,11,Excelsior,"(37.718133142, -122.427722716)",POINT (-122.427722716 37.718133142),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,90,9,1,7,5,7,6,9,28861,,,2,,,90
M160722,1000 Block Of Market Street,San Francisco,CA,94103,02/24/2016,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,6,South of Market,"(37.781287653, -122.411318099)",POINT (-122.411318099 37.781287653),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,5,10,34,34,2,9,14,28853,7,1,2,1,,32
M200252,500 Block Of Silver Avenue,San Francisco,CA,94112,02/10/2020,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,11,Excelsior,"(37.728604451, -122.425622121)",POINT (-122.425622121 37.728604451),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,90,9,1,7,5,7,6,9,28861,,,1,,,90
M181588,200 Block Of Van Ness Avenue,San Francisco,CA,94102,05/24/2018,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,Tenderloin,"(37.777525155, -122.419591733)",POINT (-122.419591733 37.777525155),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,21,4,10,36,36,9,9,7,28852,8,1,2,1,,21
E991460,900 Block Of Irving Street,San Francisco,CA,94122,07/30/1999,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,7,Inner Sunset,"(37.763911595, -122.467913353)",POINT (-122.467913353 37.763911595),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,109,10,11,14,12,8,11,1,56,,,1,,2,109
E981647,300 Block Of Silliman Street,San Francisco,CA,94134,07/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Portola,"(37.730383831, -122.408572054)",POINT (-122.408572054 37.730383831),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,91,2,2,25,28,3,7,10,309,,,2,,,91
M211539,200 Block Of Texas Street,San Francisco,CA,94132,10/18/2021,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Potrero Hill,"(37.76326831, -122.395690803)",POINT (-122.395690803 37.76326831),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,54,2,9,26,29,3,8,14,28856,,,1,,,54
M151387,1100 Block Of Broderick Street,San Francisco,CA,94115,06/08/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Western Addition,"(37.780832463, -122.440754864)",POINT (-122.440754864 37.780832463),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,13,7,6,39,41,5,1,15,29490,,,2,,,13
M220356,700 Block Of Post Street,San Francisco,CA,94109,03/10/2022,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Tenderloin,"(37.787504496, -122.414163692)",POINT (-122.414163692 37.787504496),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,6,3,36,36,1,10,5,28858,,,2,,,50
M220523,2200 Block Of Larkin Street,San Francisco,CA,94109,04/12/2022,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Russian Hill,"(37.798371865, -122.420498877)",POINT (-122.420498877 37.798371865),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,107,6,3,32,32,9,10,5,28858,,,1,,,107
M183006,400 Block Of Serrano Drive,San Francisco,CA,94132,10/29/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.719027851, -122.482266823)",POINT (-122.482266823 37.719027851),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
M151915,600 Block Of Ellis Street,San Francisco,CA,94109,07/24/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.784288092, -122.416878028)",POINT (-122.416878028 37.784288092),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,7,28858,6,1,2,1,18,20
M160543,1300 Block Of Hayes Street,San Francisco,CA,94117,02/08/2016,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.774830871, -122.438621453)",POINT (-122.438621453 37.774830871),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,24,7,11,9,10,5,11,15,29492,,,1,,,24
